PROB_NAME,MACHINE,PROB_SIZE,NUMBER_CORES,ALG_TIME,TOTAL_TIME
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4,0,7.57E-07,4.49E-05
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8,0,3.08E-06,4.82E-05
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16,0,2.07E-05,6.65E-05
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32,0,0.000139113,0.000197695
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,64,0,0.001093997,0.00119197
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,128,0,0.008928471,0.009205709
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,256,0,0.066060098,0.067034308
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,512,0,0.469517526,0.473237726
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1024,0,3.734977279,3.754698053
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4,4,0.000136015,0.000222387
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8,4,9.55E-05,0.000130822
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16,4,0.000177541,0.000274343
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32,4,0.000273663,0.000322465
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,64,4,0.001435012,0.001599487
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,128,4,0.005582737,0.005878819
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,256,4,0.037240913,0.038605122
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,512,4,0.171579361,0.175027096
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1024,4,1.224761862,1.237500288
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4,8,0.000146636,0.000185097
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8,8,0.000150152,0.000184829
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16,8,0.000167822,0.000204123
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32,8,0.000290679,0.000337296
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,64,8,0.001011496,0.001095893
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,128,8,0.00277323,0.00299364
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,256,8,0.016809131,0.01755352
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,512,8,0.097672115,0.100970343
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1024,8,0.665460986,0.67828197
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4,12,0.000228839,0.000266432
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8,12,0.000213504,0.000248277
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16,12,0.00023669,0.000273703
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32,12,0.000519575,0.000565437
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,64,12,0.000984482,0.001069589
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,128,12,0.002954704,0.003181902
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,256,12,0.010957313,0.011742259
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,512,12,0.082625946,0.085972724
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1024,12,0.526665379,0.539635736
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4,16,0.000863336,0.000900235
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8,16,0.001303876,0.001338351
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16,16,0.000299131,0.000335922
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32,16,0.000431874,0.000478916
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,64,16,0.001065554,0.001149427
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,128,16,0.003075894,0.003304522
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,256,16,0.011085872,0.011895385
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,512,16,0.055399816,0.05871391
MATMUL_BLOCK,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1024,16,0.370417911,0.383540374
,,,,,
MATMUL_BLOCK,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4,0,6.71E-07,1.08E-05
