PROB_NAME,MACHINE,PROB_SIZE,NUMBER_CORES,ALG_TIME,TOTAL_TIME
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4,0,5.99E-07,4.62E-05
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8,0,2.99E-06,4.73E-05
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16,0,2.26E-05,7.14E-05
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32,0,0.000182899,0.000243916
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,64,0,0.001500269,0.001624334
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,128,0,0.010933864,0.011300796
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,256,0,0.082632841,0.083940401
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,512,0,0.58130944,0.586681693
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1024,0,4.576631778,4.60758087
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4,4,0.000107161,0.000177167
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8,4,0.000105093,0.000157411
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16,4,0.000142733,0.00022369
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32,4,0.000215937,0.000296228
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,64,4,0.000988669,0.001174888
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,128,4,0.006249212,0.0066875
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,256,4,0.04161612,0.043259217
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,512,4,0.197061295,0.202115707
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1024,4,1.449295799,1.468464073
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4,8,0.000216223,0.000258904
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8,8,0.000147277,0.000182192
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16,8,0.000154454,0.000195314
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32,8,0.00019676,0.000246299
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,64,8,0.000558758,0.000657453
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,128,8,0.003091805,0.003381737
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,256,8,0.021591835,0.022692105
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,512,8,0.115236488,0.119616329
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1024,8,0.796051499,0.815382765
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4,12,0.000198229,0.0002369
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8,12,0.000204734,0.000239564
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16,12,0.00035906,0.000397406
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32,12,0.000240081,0.000289205
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,64,12,0.000472885,0.000571418
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,128,12,0.00208145,0.002384764
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,256,12,0.014954601,0.016087115
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,512,12,0.08580547,0.090084715
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1024,12,0.568050434,0.58746383
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4,16,0.000273352,0.000310389
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8,16,0.000272287,0.000307189
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16,16,0.000269732,0.000308016
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32,16,0.000289794,0.000340786
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,64,16,0.000463171,0.000564061
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,128,16,0.001609682,0.001915682
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,256,16,0.010551119,0.011661829
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,512,16,0.066268418,0.070629676
MATMUL_TRANSPOSE,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1024,16,0.441732805,0.461159687
,,,,,
MATMUL_TRANSPOSE,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4,0,7.70E-07,1.73E-05
MATMUL_TRANSPOSE,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8,0,3.75E-06,2.02E-05
MATMUL_TRANSPOSE,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,0,2.68E-05,4.82E-05
MATMUL_TRANSPOSE,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,0,0.00022223,0.000259736
MATMUL_TRANSPOSE,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,0,0.001616261,0.001722646
MATMUL_TRANSPOSE,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,0,0.01149178,0.011840155
MATMUL_TRANSPOSE,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,0,0.070764448,0.071955006
MATMUL_TRANSPOSE,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,0,0.530824582,0.535127569
MATMUL_TRANSPOSE,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,0,4.366184403,4.383316067
MATMUL_TRANSPOSE,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4,2,4.77E-05,5.78E-05
MATMUL_TRANSPOSE,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8,2,5.43E-05,6.50E-05
