PROB_NAME,MACHINE,PROB_SIZE,NUMBER_CORES,ALG_TIME,TOTAL_TIME
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4,0,7.702000000000001e-07,1.73486e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8,0,3.7523999999999994e-06,2.0197e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,0,2.68044e-05,4.8216599999999995e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,0,0.00022223,0.00025973559999999997
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,0,0.0016162606000000002,0.0017226456
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,0,0.0114917796,0.0118401554
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,0,0.07076444779999999,0.0719550056
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,0,0.5308245824,0.5351275689999999
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,0,4.3661844032,4.3833160666
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4,2,4.77092e-05,5.78378e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8,2,5.4263200000000006e-05,6.50282e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,2,5.94942e-05,7.39944e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,2,0.00013830040000000003,0.0001633806
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,2,0.0007832143999999999,0.0008570196000000001
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,2,0.005628625400000001,0.005891507
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,2,0.043001117199999994,0.043992350400000005
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,2,0.33808448,0.3421571672
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,2,2.7513696928,2.7701233234
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4,4,6.58324e-05,7.609e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8,4,5.7812199999999995e-05,6.88012e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,4,6.0351200000000006e-05,7.501580000000001e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,4,0.0001065852,0.0001313032
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,4,0.0007652424,0.0008373176
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,4,0.0028869967999999996,0.0031365072000000003
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,4,0.0228701152,0.0238543516
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,4,0.1771705394,0.1813252648
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,4,1.4393275103999998,1.4566542867999999
