PROB_NAME,MACHINE,PROB_SIZE,NUMBER_CORES,ALG_TIME,TOTAL_TIME
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4,0,6.711999999999999e-07,1.0849600000000002e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8,0,2.4402e-06,1.2857599999999999e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,0,1.51318e-05,2.8044e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,0,0.0001112792,0.00013323300000000002
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,0,0.0008799626000000002,0.0009328388
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,0,0.0065664797999999995,0.006756053
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,0,0.0507827792,0.0514749546
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,0,0.4068758626,0.4097633376
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,0,3.4112255386,3.4224710185999996
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4,2,4.92878e-05,6.00084e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8,2,4.91998e-05,6.089079999999999e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,2,5.8845e-05,7.2827e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,2,0.000135404,0.0001581778
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,2,0.0006290326,0.0006862034
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,2,0.004337593,0.0045243084000000005
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,2,0.0340829934,0.0347825148
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,2,0.2711785942,0.2743197648
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,2,2.2821204697999997,2.2932733398000003
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4,4,6.5414e-05,7.65424e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8,4,6.598380000000001e-05,7.74704e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,4,6.90258e-05,8.287340000000002e-05
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,4,0.0001451384,0.000167389
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,4,0.0009275574000000002,0.000982587
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,4,0.002293966,0.0024793568
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,4,0.0187172578,0.0194250802
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,4,0.1428477716,0.1457756166
PI_SERIES,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,4,1.1982943084,1.2094116544
